paper_id,title,field,abstract,published,clean_abstract
http://arxiv.org/abs/2603.05447v1,Efficient simulation of Bose-Einstein condensates in nontrivial topologies,physics,"Bubble-shaped Bose-Einstein condensates (BECs) constitute a unique class of quantum fluids with a hollow, thin-shell geometry that supports a wide variety of phenomena that are distinct from those of compact condensates. Numerical simulation of such systems is particularly challenging due to their inherently three-dimensional structure and extreme aspect ratios. We present an efficient finite-difference simulation framework designed for solving partial differential equations in such nontrivial topologies with a focus on the static and dynamical modeling of bubble-shaped BECs. By employing selective spatial sampling on a semi-structured grid, our method substantially reduces memory usage and achieves more than an order-of-magnitude improvement in computational performance compared to conventional split-step Fourier solvers. The algorithm is naturally extendable for highly parallel execution on GPUs, enabling large-scale, time-dependent simulations of thin-shell condensates. We apply this framework to simulate the formation of bubble BECs through a controlled hollowing-out protocol using ab initio trapping potentials relevant to the Cold Atom Laboratory aboard the International Space Station. From these simulations, we identify characteristic timescales and parameter ramps required to achieve adiabatic evolution, thereby assessing the feasibility of experimentally realizing bubble-shaped condensates in microgravity environments.",2026-03-05 18:19:56+00:00,"Bubble-shaped Bose-Einstein condensates (BECs) constitute a unique class of quantum fluids with a hollow, thin-shell geometry that supports a wide variety of phenomena that are distinct from those of compact condensates. Numerical simulation of such systems is particularly challenging due to their inherently three-dimensional structure and extreme aspect ratios. We present an efficient finite-difference simulation framework designed for solving partial differential equations in such nontrivial topologies with a focus on the static and dynamical modeling of bubble-shaped BECs. By employing selective spatial sampling on a semi-structured grid, our method substantially reduces memory usage and achieves more than an order-of-magnitude improvement in computational performance compared to conventional split-step Fourier solvers. The algorithm is naturally extendable for highly parallel execution on GPUs, enabling large-scale, time-dependent simulations of thin-shell condensates. We apply this framework to simulate the formation of bubble BECs through a controlled hollowing-out protocol using ab initio trapping potentials relevant to the Cold Atom Laboratory aboard the International Space Station. From these simulations, we identify characteristic timescales and parameter ramps required to achieve adiabatic evolution, thereby assessing the feasibility of experimentally realizing bubble-shaped condensates in microgravity environments."
http://arxiv.org/abs/2603.05431v1,Technical design report of a complete and compact broadband high-harmonics femtosecond beamline based on a modular hollow waveguide for photons generation centered on the upper region of the extreme ultraviolet spectral range,physics,"We have successfully developed and implemented an entire and compact table-top high-order harmonics generation (HHG) setup from monochromatic and intense femtosecond ($10^{-15}$ s) laser pulses launched in a target composed of a high-purity monoatomic noble gas specie, which can be Argon or Helium, distinctively. Its frequency arrangement is distributed both in the full eXtreme UltraViolet (XUV, $22-124$ eV) spectral region and in the bottom part of the Soft-X Ray range (SXR, $124-132$ eV), at once. Specifically, the core of this coherent secondary light source is based solely on a homemade, modular, affordable, though sturdy, design. We take advantage of this opportunity to present our design guidance of the XUV generation from a hollow capillary waveguide apparatus, and our simple recipe regarding the alignment process of the latter, which is easily carried out thanks to our adjustable design. Then, a comprehensive description of our entire XUV beamline is described, and participate in adding essential contents to the existing literature. Concurrently, we conducted theoretical studies, in order to anticipate or explain our experimental results. Overall, we found very good consistency between the experimental and cost-effective time-consuming numerical results. Finally, our setup provides very good vacuum performance under high gas load pressures, to a few atmospheres. All of these attributes fulfill the requirements regarding ultrafast time-resolved pump-probe configuration in table-top element-sensitive spectroscopy of complex and integrated optoelectronic devices made of magnetic materials.",2026-03-05 17:54:17+00:00,"We have successfully developed and implemented an entire and compact table-top high-order harmonics generation (HHG) setup from monochromatic and intense femtosecond ( s) laser pulses launched in a target composed of a high-purity monoatomic noble gas specie, which can be Argon or Helium, distinctively. Its frequency arrangement is distributed both in the full eXtreme UltraViolet (XUV, eV) spectral region and in the bottom part of the Soft-X Ray range (SXR, eV), at once. Specifically, the core of this coherent secondary light source is based solely on a homemade, modular, affordable, though sturdy, design. We take advantage of this opportunity to present our design guidance of the XUV generation from a hollow capillary waveguide apparatus, and our simple recipe regarding the alignment process of the latter, which is easily carried out thanks to our adjustable design. Then, a comprehensive description of our entire XUV beamline is described, and participate in adding essential contents to the existing literature. Concurrently, we conducted theoretical studies, in order to anticipate or explain our experimental results. Overall, we found very good consistency between the experimental and cost-effective time-consuming numerical results. Finally, our setup provides very good vacuum performance under high gas load pressures, to a few atmospheres. All of these attributes fulfill the requirements regarding ultrafast time-resolved pump-probe configuration in table-top element-sensitive spectroscopy of complex and integrated optoelectronic devices made of magnetic materials."
http://arxiv.org/abs/2603.05426v1,Quantum Dynamical and isotopic effects for Hydrogen isotopes scattering at W(110) surface,physics,"We investigate the scattering of hydrogen isotopes at the W(110) surface using both classical and quantum dynamics approaches to elucidate the role of quantum effects in this system. To characterize the scattering process we focus on key observables, including the absorption probability and diffraction channels that we evaluate at the quasi-classical and quantum levels. The quantum dynamics reveal pronounced resonance structures in the absorption curve that we rationalize in terms of diffraction-mediated selective adsorption and focused sticking mechanisms. Diffraction probabilities for reflected trajectories exhibit strong quantum effects at low incident energies, where classical dynamics underestimate the back scattering probability. These effects become less pronounced with increasing isotope mass, from hydrogen to tritium, however discrepancies between the classical and quantum description persist at low incident energies.",2026-03-05 17:46:27+00:00,"We investigate the scattering of hydrogen isotopes at the W(110) surface using both classical and quantum dynamics approaches to elucidate the role of quantum effects in this system. To characterize the scattering process we focus on key observables, including the absorption probability and diffraction channels that we evaluate at the quasi-classical and quantum levels. The quantum dynamics reveal pronounced resonance structures in the absorption curve that we rationalize in terms of diffraction-mediated selective adsorption and focused sticking mechanisms. Diffraction probabilities for reflected trajectories exhibit strong quantum effects at low incident energies, where classical dynamics underestimate the back scattering probability. These effects become less pronounced with increasing isotope mass, from hydrogen to tritium, however discrepancies between the classical and quantum description persist at low incident energies."
http://arxiv.org/abs/2603.05420v1,Equilibrium Thermochemistry and Crystallographic Morphology of Manganese Sulfide Nanocrystals,physics,"Manganese sulfide (MnS) is a p-type magnetic semiconductor whose physicochemical properties are sensitive to nanocrystal (NC) morphology, yet the thermodynamic driving forces governing morphology across MnS polymorphs remain poorly understood. Here, we use density functional theory (DFT) to predict the equilibrium morphologies of rock salt (RS), zinc blende (ZB), and wurtzite (WZ) MnS NCs as a function of the relative chemical potential of sulfur, $Δμ_{S}$. Benchmarking against Heyd$\unicode{x2013}$Scuseria$\unicode{x2013}$Ernzerhof (HSE06) hybrid functional calculations reveals that the r$^2$SCAN meta-generalized gradient approximation reproduces experimental lattice constants and thermochemical reaction energies but underestimates S-terminated polar surface energies by up to a factor of five; applying a Hubbard $U$ correction (r$^2$SCAN+$U$, $U = 2.7$ eV) to the Mn 3d states brings the results into close agreement with HSE06. Using the validated r$^2$SCAN+$U$ framework with the Gibbs$\unicode{x2013}$Wulff theorem, we predict that RS-MnS NCs favor nanocubes across nearly the entire stability window, ZB-MnS NCs transform from rhombic dodecahedra (Mn-rich) to polyhedra with 16 triangular faces (S-rich), and WZ-MnS NCs adopt rod-like morphologies with $Δμ_{S}$-sensitive base truncation. Synthesized RS-MnS NCs confirm the predicted cubic morphology, and high-temperature oxidative solution calorimetry yields an apparent surface energy of 1.15 $\pm$ 0.38 J$\cdot$m$^{-2}$, higher than the theoretical equilibrium value (0.42$\unicode{x2013}$0.43 J$\cdot$m$^{-2}$) due to high-index facet exposure, surface area uncertainty, and non-ideal surface configurations in real samples. This work establishes a framework for predicting the equilibrium morphologies of metal chalcogenide NCs.",2026-03-05 17:41:58+00:00,"Manganese sulfide (MnS) is a p-type magnetic semiconductor whose physicochemical properties are sensitive to nanocrystal (NC) morphology, yet the thermodynamic driving forces governing morphology across MnS polymorphs remain poorly understood. Here, we use density functional theory (DFT) to predict the equilibrium morphologies of rock salt (RS), zinc blende (ZB), and wurtzite (WZ) MnS NCs as a function of the relative chemical potential of sulfur, . Benchmarking against HeydScuseriaErnzerhof (HSE06) hybrid functional calculations reveals that the rSCAN meta-generalized gradient approximation reproduces experimental lattice constants and thermochemical reaction energies but underestimates S-terminated polar surface energies by up to a factor of five; applying a Hubbard correction (rSCAN+, eV) to the Mn 3d states brings the results into close agreement with HSE06. Using the validated rSCAN+ framework with the GibbsWulff theorem, we predict that RS-MnS NCs favor nanocubes across nearly the entire stability window, ZB-MnS NCs transform from rhombic dodecahedra (Mn-rich) to polyhedra with 16 triangular faces (S-rich), and WZ-MnS NCs adopt rod-like morphologies with -sensitive base truncation. Synthesized RS-MnS NCs confirm the predicted cubic morphology, and high-temperature oxidative solution calorimetry yields an apparent surface energy of 1.15 0.38 Jm, higher than the theoretical equilibrium value (0.420.43 Jm) due to high-index facet exposure, surface area uncertainty, and non-ideal surface configurations in real samples. This work establishes a framework for predicting the equilibrium morphologies of metal chalcogenide NCs."
http://arxiv.org/abs/2603.05393v1,Extending spin-lattice relaxation theory to three-phonon processes,physics,"Spin-lattice relaxation theory has been developed over almost a century, but some cardinal assumptions on the nature of the interactions involved have never been fully verified. This includes the weak coupling approximation, which makes it possible to describe spin dynamics perturbatively and leads to the canonical description of spin relaxation in terms of one- and two-phonon processes. Here, we extend the first-principles theory of spin relaxation to three-phonon processes and apply it to the vdW crystal of a spin-1/2 Chromium nitride complex. Results show that three-phonon contributions to spin relaxation only become relevant at temperatures inaccessible to experiments for this molecule, thus providing unprecedented evidence for the validity of the weak spin-phonon coupling assumption in spin relaxation theory. At the same time, we numerically show that a relatively small increase in spin-phonon coupling would lead to a crossover between three- and two-phonon processes' efficiency at room temperature, illustrating the possibility for three-phonon effects in molecular materials as well as paving the way to a systematic exploration of strong coupling in spin systems.",2026-03-05 17:23:45+00:00,"Spin-lattice relaxation theory has been developed over almost a century, but some cardinal assumptions on the nature of the interactions involved have never been fully verified. This includes the weak coupling approximation, which makes it possible to describe spin dynamics perturbatively and leads to the canonical description of spin relaxation in terms of one- and two-phonon processes. Here, we extend the first-principles theory of spin relaxation to three-phonon processes and apply it to the vdW crystal of a spin-1/2 Chromium nitride complex. Results show that three-phonon contributions to spin relaxation only become relevant at temperatures inaccessible to experiments for this molecule, thus providing unprecedented evidence for the validity of the weak spin-phonon coupling assumption in spin relaxation theory. At the same time, we numerically show that a relatively small increase in spin-phonon coupling would lead to a crossover between three- and two-phonon processes' efficiency at room temperature, illustrating the possibility for three-phonon effects in molecular materials as well as paving the way to a systematic exploration of strong coupling in spin systems."
http://arxiv.org/abs/2603.05387v1,Evidence for Vortex Rings with Multiquantum Circulation in He II,physics,"Quantized vortex dynamics in superfluid $^4$He (He~II) are widely regarded as well established: circulation is quantized in units of $κ=h/m_4$, vortices carrying more than one quantum are expected to split into singly quantized filaments, and vortex rings shrink while accelerating due to dissipation from thermal-quasiparticle scattering. Using particle tracking velocimetry with frozen deuterium tracers, we uncover rare vortex-bound particle events that disrupt this canonical picture. In a class of events exhibiting the acceleration characteristic of shrinkage driven vortex ring motion, the measured kinematics cannot be reconciled with a singly quantized ring. Instead, they require an effective circulation $nκ$ with $n>1$, directly challenging the standard expectation that multiquantum vortices are short lived. A more prosaic possibility is that the inferred $nκ$ arises from a bundle of closely spaced singly quantized rings, which could generate similar large-scale motion. However, this scenario is disfavored by vortex-filament simulations that show rapid bundle dispersion. Furthermore, the persistence of particle trapping at the observed high speeds suggests a much deeper core trapping potential, consistent only with a truly multiquantum core. Together, these results point to anomalously long-lived multiquantum rings, a striking puzzle that calls for dedicated scrutiny beyond the prevailing paradigm.",2026-03-05 17:16:56+00:00,"Quantized vortex dynamics in superfluid He (He~II) are widely regarded as well established: circulation is quantized in units of , vortices carrying more than one quantum are expected to split into singly quantized filaments, and vortex rings shrink while accelerating due to dissipation from thermal-quasiparticle scattering. Using particle tracking velocimetry with frozen deuterium tracers, we uncover rare vortex-bound particle events that disrupt this canonical picture. In a class of events exhibiting the acceleration characteristic of shrinkage driven vortex ring motion, the measured kinematics cannot be reconciled with a singly quantized ring. Instead, they require an effective circulation with , directly challenging the standard expectation that multiquantum vortices are short lived. A more prosaic possibility is that the inferred arises from a bundle of closely spaced singly quantized rings, which could generate similar large-scale motion. However, this scenario is disfavored by vortex-filament simulations that show rapid bundle dispersion. Furthermore, the persistence of particle trapping at the observed high speeds suggests a much deeper core trapping potential, consistent only with a truly multiquantum core. Together, these results point to anomalously long-lived multiquantum rings, a striking puzzle that calls for dedicated scrutiny beyond the prevailing paradigm."
http://arxiv.org/abs/2603.05378v1,MQED-QD: An Open-Source Package for Quantum Dynamics Simulation in Complex Dielectric Environments,physics,"Simulating the dynamics of molecular excitons in complex nanophotonic environments requires integrating rigorous electromagnetic simulations with accurate treatments of open quantum system dynamics. In this work, we develop MQED-QD (Macroscopic Quantum Electrodynamics for Quantum Dynamics), a robust computational package for simulating exciton dynamics in arbitrary dielectric and plasmonic environments. Based on the MQED framework, the package offers a unified workflow for constructing the dyadic Green's functions from classical electromagnetic solvers, parametrizing quantum master equations, and propagating the time evolution to determine the molecular subsystem's dynamical properties. To demonstrate the package's capabilities, we simulate exciton transport within a one-dimensional molecular chain near a silver nanostructure, including benchmarking against planar surfaces and exploring the influence of silver nanorods. Our results reveal that surface plasmon polaritons on nanorods dramatically enhance long-range dipole-dipole interactions, accelerating exciton delocalization and yielding higher participation ratios compared to planar geometries. By elucidating accurate molecular exciton dynamics in conjunction with nanophotonics and plasmonics, MQED-QD provides a powerful, open-source package that facilitates the rational design of nanoscale architectures.",2026-03-05 17:06:03+00:00,"Simulating the dynamics of molecular excitons in complex nanophotonic environments requires integrating rigorous electromagnetic simulations with accurate treatments of open quantum system dynamics. In this work, we develop MQED-QD (Macroscopic Quantum Electrodynamics for Quantum Dynamics), a robust computational package for simulating exciton dynamics in arbitrary dielectric and plasmonic environments. Based on the MQED framework, the package offers a unified workflow for constructing the dyadic Green's functions from classical electromagnetic solvers, parametrizing quantum master equations, and propagating the time evolution to determine the molecular subsystem's dynamical properties. To demonstrate the package's capabilities, we simulate exciton transport within a one-dimensional molecular chain near a silver nanostructure, including benchmarking against planar surfaces and exploring the influence of silver nanorods. Our results reveal that surface plasmon polaritons on nanorods dramatically enhance long-range dipole-dipole interactions, accelerating exciton delocalization and yielding higher participation ratios compared to planar geometries. By elucidating accurate molecular exciton dynamics in conjunction with nanophotonics and plasmonics, MQED-QD provides a powerful, open-source package that facilitates the rational design of nanoscale architectures."
http://arxiv.org/abs/2603.05368v1,Benchmarking mixed quantum-classical dynamics for collective electronic strong coupling,physics,"Experiments indicate that collective coupling of molecular ensembles to confined optical modes can modify excited-state dynamics and photochemical reactivity. To describe such cavity-induced effects at atomic resolution, semi-classical molecular dynamics approaches have been developed that treat nuclear motion classically while describing the collective light-matter interaction within the Tavis-Cummings framework of quantum electrodynamics. Here, we benchmark mixed quantum-classical approaches, Ehrenfest dynamics and Fewest-Switches Surface Hopping (FSSH), for simulating nonadiabatic dynamics of electronically strongly coupled carbon monoxide molecules. Their predictions are compared against numerically exact quantum dynamics simulations performed with the multi-configuration time-dependent Hartree (MCTDH) method, which treats both electronic and nuclear degrees of freedom quantum mechanically. We find that the semi-classical approaches reproduce the qualitative features of the full quantum dynamics. Quantitative agreement is best achieved with FSSH when a decoherence correction is included. These results demonstrate that mixed quantum-classical methods provide a computationally efficient and quantitatively reliable alternative to fully quantum simulations for investigating nonadiabatic photochemistry under collective electronic strong coupling in systems beyond the reach of exact quantum treatments.",2026-03-05 16:45:38+00:00,"Experiments indicate that collective coupling of molecular ensembles to confined optical modes can modify excited-state dynamics and photochemical reactivity. To describe such cavity-induced effects at atomic resolution, semi-classical molecular dynamics approaches have been developed that treat nuclear motion classically while describing the collective light-matter interaction within the Tavis-Cummings framework of quantum electrodynamics. Here, we benchmark mixed quantum-classical approaches, Ehrenfest dynamics and Fewest-Switches Surface Hopping (FSSH), for simulating nonadiabatic dynamics of electronically strongly coupled carbon monoxide molecules. Their predictions are compared against numerically exact quantum dynamics simulations performed with the multi-configuration time-dependent Hartree (MCTDH) method, which treats both electronic and nuclear degrees of freedom quantum mechanically. We find that the semi-classical approaches reproduce the qualitative features of the full quantum dynamics. Quantitative agreement is best achieved with FSSH when a decoherence correction is included. These results demonstrate that mixed quantum-classical methods provide a computationally efficient and quantitatively reliable alternative to fully quantum simulations for investigating nonadiabatic photochemistry under collective electronic strong coupling in systems beyond the reach of exact quantum treatments."
http://arxiv.org/abs/2603.05365v1,Detection of C3 in Titan with VLT-ESPRESSO,physics,"Titan is regarded as a natural laboratory in the Solar System for studying atmospheric photochemistry and the abiotic production of organic molecules on cold small exoplanets. Since the end of the Cassini-Huygens mission, telescope observations have enabled new detections of increasingly complex carbon-based molecules at infrared and sub-millimetre wavelengths, while the optical regime has been largely overlooked. Following a recent tentative detection of the 405 nm absorption band of C3 in Titan in archived optical VLT UVES spectra at resolving power R = 60000, this work reports an eight sigma detection of the C3 405 nm absorption band in Titan using dedicated ultra high resolution VLT ESPRESSO observations at R = 190000, the highest spectral resolution optical observations of Titan to date. The VLT ESPRESSO spectrum is compared to model spectra of Titan with varying C3 abundances. A chi squared analysis is used to assess the agreement between non solar spectral features and C3 absorption as the C3 abundance is varied, and a Bayesian Markov Chain Monte Carlo fit between model and observed spectra is performed. The chi squared analysis yields an eight sigma detection of C3, consistent with a C3 column density of approximately 1.5E13 cm-2, while the MCMC fit retrieves a C3 column density of 1.47E13 cm-2 at five sigma. These values are consistent with the order of magnitude predicted by photochemical models, which reach parts per million levels in the Titan mesosphere. This work demonstrates the usefulness of instruments and techniques originally developed for exoplanet research when applied to Solar System targets.",2026-03-05 16:44:26+00:00,"Titan is regarded as a natural laboratory in the Solar System for studying atmospheric photochemistry and the abiotic production of organic molecules on cold small exoplanets. Since the end of the Cassini-Huygens mission, telescope observations have enabled new detections of increasingly complex carbon-based molecules at infrared and sub-millimetre wavelengths, while the optical regime has been largely overlooked. Following a recent tentative detection of the 405 nm absorption band of C3 in Titan in archived optical VLT UVES spectra at resolving power R = 60000, this work reports an eight sigma detection of the C3 405 nm absorption band in Titan using dedicated ultra high resolution VLT ESPRESSO observations at R = 190000, the highest spectral resolution optical observations of Titan to date. The VLT ESPRESSO spectrum is compared to model spectra of Titan with varying C3 abundances. A chi squared analysis is used to assess the agreement between non solar spectral features and C3 absorption as the C3 abundance is varied, and a Bayesian Markov Chain Monte Carlo fit between model and observed spectra is performed. The chi squared analysis yields an eight sigma detection of C3, consistent with a C3 column density of approximately 1.5E13 cm-2, while the MCMC fit retrieves a C3 column density of 1.47E13 cm-2 at five sigma. These values are consistent with the order of magnitude predicted by photochemical models, which reach parts per million levels in the Titan mesosphere. This work demonstrates the usefulness of instruments and techniques originally developed for exoplanet research when applied to Solar System targets."
http://arxiv.org/abs/2603.05348v1,Cubic magneto-optic Kerr effect in Co(111) thin films,physics,"The magneto-optic Kerr effect (MOKE) is often applied as a tool for the magnetic characterization of thin films. Here, the change in polarization upon reflection from the magnetized sample is mainly regarded as being linearly proportional to the magnetization $\mathbf{M}$ (LinMOKE). MOKE contributions of second order in $\mathbf{M}$, also known as quadratic MOKE (QMOKE), which are proportional to $\mathbf{M}^2$, have also been studied in the past and used in thin film characterization. Recently, we reported on a systematic investigation of third-order MOKE contributions, named cubic MOKE (CMOKE) in Ni(111) thin films. This CMOKE manifests itself as an anisotropic contribution to the MOKE signal (with regard to the crystallographic orientation) measured in longitudinal or transversal configuration in full magnetic saturation. While LinMOKE (odd in $\mathbf{M}$) and QMOKE (even in $\mathbf{M}$) can easily be separated by methods based on magnetization parity, this no longer holds true for LinMOKE and CMOKE (odd in $\mathbf{M}$). It is therefore crucial to be aware of CMOKE contributions in order to correctly interpret MOKE data. Here, we report on the observation of CMOKE in thin film heterostructures with structurally twinned and untwinned Co(111) layers, demonstrating that a large CMOKE is not only present in Ni thin films. Additionally, we show that the observed anisotropic contributions cannot stem from LinMOKE by analyzing their dependence on the angle of incidence (AoI) of light. While the QMOKE is almost vanishing in Co(111) using light with wavelengths of 635\,nm and 406\,nm, the CMOKE contributions reach up to about 30\% of the LinMOKE contribution at an AoI of 45 degrees and become even more dominant towards normal AoI, which emphasizes the importance of higher-order MOKE effects in magneto-optic experiments.",2026-03-05 16:27:34+00:00,"The magneto-optic Kerr effect (MOKE) is often applied as a tool for the magnetic characterization of thin films. Here, the change in polarization upon reflection from the magnetized sample is mainly regarded as being linearly proportional to the magnetization (LinMOKE). MOKE contributions of second order in , also known as quadratic MOKE (QMOKE), which are proportional to , have also been studied in the past and used in thin film characterization. Recently, we reported on a systematic investigation of third-order MOKE contributions, named cubic MOKE (CMOKE) in Ni(111) thin films. This CMOKE manifests itself as an anisotropic contribution to the MOKE signal (with regard to the crystallographic orientation) measured in longitudinal or transversal configuration in full magnetic saturation. While LinMOKE (odd in ) and QMOKE (even in ) can easily be separated by methods based on magnetization parity, this no longer holds true for LinMOKE and CMOKE (odd in ). It is therefore crucial to be aware of CMOKE contributions in order to correctly interpret MOKE data. Here, we report on the observation of CMOKE in thin film heterostructures with structurally twinned and untwinned Co(111) layers, demonstrating that a large CMOKE is not only present in Ni thin films. Additionally, we show that the observed anisotropic contributions cannot stem from LinMOKE by analyzing their dependence on the angle of incidence (AoI) of light. While the QMOKE is almost vanishing in Co(111) using light with wavelengths of 635\,nm and 406\,nm, the CMOKE contributions reach up to about 30\% of the LinMOKE contribution at an AoI of 45 degrees and become even more dominant towards normal AoI, which emphasizes the importance of higher-order MOKE effects in magneto-optic experiments."
http://arxiv.org/abs/2603.05347v1,Impact of scissors-correction schemes on second-harmonic generation in ultraviolet nonlinear-optical crystals,physics,"We assess two widely used scissors-correction implementations for first-principles calculations of second-harmonic generation in ultraviolet nonlinear-optical (UV-NLO) crystals, namely scheme-L [Phys.\ Rev.\ Lett.\ \textbf{63}, 1719 (1989)] and scheme-N [Phys.\ Rev.\ B \textbf{72}, 045223 (2005)]. To enable controlled and numerically robust comparisons, we derive a unified static-limit formulation that avoids spurious divergences and is applicable to both schemes, extending earlier static-limit treatments that were effectively restricted to scheme-L. Benchmark calculations for representative borate and phosphate UV-NLO crystals show that both schemes largely preserve the spectral line shape while mainly rescaling the overall response. Scheme-N yields systematically 15\%--25\% larger magnitudes than scheme-L, although for several tensor components scheme-L agrees better with available experimental benchmarks. We further show that Kleinman symmetry is satisfied in the static limit at the level of the formal theory, whereas apparent violations in practical calculations arise mainly from the sum-rule-based approximation used to evaluate generalized derivatives.",2026-03-05 16:26:42+00:00,"We assess two widely used scissors-correction implementations for first-principles calculations of second-harmonic generation in ultraviolet nonlinear-optical (UV-NLO) crystals, namely scheme-L [Phys.\ Rev.\ Lett.\ {63}, 1719 (1989)] and scheme-N [Phys.\ Rev.\ B {72}, 045223 (2005)]. To enable controlled and numerically robust comparisons, we derive a unified static-limit formulation that avoids spurious divergences and is applicable to both schemes, extending earlier static-limit treatments that were effectively restricted to scheme-L. Benchmark calculations for representative borate and phosphate UV-NLO crystals show that both schemes largely preserve the spectral line shape while mainly rescaling the overall response. Scheme-N yields systematically 15\%--25\% larger magnitudes than scheme-L, although for several tensor components scheme-L agrees better with available experimental benchmarks. We further show that Kleinman symmetry is satisfied in the static limit at the level of the formal theory, whereas apparent violations in practical calculations arise mainly from the sum-rule-based approximation used to evaluate generalized derivatives."
http://arxiv.org/abs/2603.05346v1,Pulse-duration-sensitive high harmonics and attosecond locally-chiral light from a chiral topological Weyl semimetal,physics,"High harmonic generation (HHG) in solids results from an interplay between intraband acceleration and electron-hole recombination driven by a high-intensity laser pulse. Here, we theoretically reveal that the driving pulse duration can play a major role in extending HHG to higher photon energies by promoting higher conduction band excitations. The effect is present in a conventional semiconductor as Si, restricted in a large-gap insulator as MgO, and most prominent in RhSi, a prototypical chiral Weyl semimetal presenting numerous band crossings. Further, we elucidate the HHG selection rules in RhSi required for the synthesis of attosecond locally chiral light. The chiral crystal structure enables the generation of a local 3D electric field exhibiting an asymmetric instantaneous torsion on attosecond timescales. A pronounced circular dichroism emerges when the driving helicity is either aligned with or opposite to the crystal handedness. Our findings motivate future experiments in chiral Weyl semimetals to track high-energy band crossings and in-situ locally chiral light, paving the way for chiral compact light sources and light-wave driven topological electronics.",2026-03-05 16:24:01+00:00,"High harmonic generation (HHG) in solids results from an interplay between intraband acceleration and electron-hole recombination driven by a high-intensity laser pulse. Here, we theoretically reveal that the driving pulse duration can play a major role in extending HHG to higher photon energies by promoting higher conduction band excitations. The effect is present in a conventional semiconductor as Si, restricted in a large-gap insulator as MgO, and most prominent in RhSi, a prototypical chiral Weyl semimetal presenting numerous band crossings. Further, we elucidate the HHG selection rules in RhSi required for the synthesis of attosecond locally chiral light. The chiral crystal structure enables the generation of a local 3D electric field exhibiting an asymmetric instantaneous torsion on attosecond timescales. A pronounced circular dichroism emerges when the driving helicity is either aligned with or opposite to the crystal handedness. Our findings motivate future experiments in chiral Weyl semimetals to track high-energy band crossings and in-situ locally chiral light, paving the way for chiral compact light sources and light-wave driven topological electronics."
http://arxiv.org/abs/2603.05337v1,The effect of a toroidal opinion space on opinion bi-polarisation,physics,"Many models of opinion dynamics include measures of distance between opinions. Such models are susceptible to boundary effects where the choice of the topology of the opinion space may influence the dynamics. In this paper we study an opinion dynamics model following the seminal model by Axelrod, with the goal of understanding the effect of a toroidal opinion space. To do this we systematically compare two versions of the model: one with toroidal opinion space and one with cubic opinion space.
  In their most basic form the two versions of our model result in similar dynamics (consensus is attained eventually). However, as we include bounded confidence and eventually per agent weighting of opinion elements the dynamics become quite contrasting. The toroidal opinion space consistently allows for a greater number of groups in steady state than the cubic opinion space model. Furthermore, the outcome of the dynamics in the toroidal opinion space model are more sensitive to the inclusion of extensions than in the cubic opinion space model.",2026-03-05 16:15:45+00:00,"Many models of opinion dynamics include measures of distance between opinions. Such models are susceptible to boundary effects where the choice of the topology of the opinion space may influence the dynamics. In this paper we study an opinion dynamics model following the seminal model by Axelrod, with the goal of understanding the effect of a toroidal opinion space. To do this we systematically compare two versions of the model: one with toroidal opinion space and one with cubic opinion space. In their most basic form the two versions of our model result in similar dynamics (consensus is attained eventually). However, as we include bounded confidence and eventually per agent weighting of opinion elements the dynamics become quite contrasting. The toroidal opinion space consistently allows for a greater number of groups in steady state than the cubic opinion space model. Furthermore, the outcome of the dynamics in the toroidal opinion space model are more sensitive to the inclusion of extensions than in the cubic opinion space model."
http://arxiv.org/abs/2603.05325v1,Comparison of data-driven symmetry-preserving closure models for large-eddy simulation,physics,"Symmetries are fundamental to both turbulence and differential equations. The large-eddy simulation (LES) equations inherit these symmetries provided the LES closure respects them. Classical LES closures based on eddy viscosity or scale similarity preserve many of the original symmetries by design.
  Recently, data-driven neural network closures have been applied to LES to improve accuracy, but stability and generalizability remain challenges, as symmetries are not automatically enforced. In this work, we compare approaches for constructing symmetry-preserving data-driven LES closures, including tensor-basis neural networks (TBNNs) and group-convolutional neural networks, alongside unconstrained convolutional networks. All three data-driven closures outperform classical models in both the functional sense (producing the right amount of dissipation) and the structural sense (stress tensor prediction). While unconstrained networks achieve comparable prediction accuracy, symmetry-preserving models produce more physically consistent velocity-gradient statistics, suggesting that enforcing symmetries improves the quality of the learned closure beyond what aggregate error metrics such as relative tensor prediction errors capture.",2026-03-05 16:06:31+00:00,"Symmetries are fundamental to both turbulence and differential equations. The large-eddy simulation (LES) equations inherit these symmetries provided the LES closure respects them. Classical LES closures based on eddy viscosity or scale similarity preserve many of the original symmetries by design. Recently, data-driven neural network closures have been applied to LES to improve accuracy, but stability and generalizability remain challenges, as symmetries are not automatically enforced. In this work, we compare approaches for constructing symmetry-preserving data-driven LES closures, including tensor-basis neural networks (TBNNs) and group-convolutional neural networks, alongside unconstrained convolutional networks. All three data-driven closures outperform classical models in both the functional sense (producing the right amount of dissipation) and the structural sense (stress tensor prediction). While unconstrained networks achieve comparable prediction accuracy, symmetry-preserving models produce more physically consistent velocity-gradient statistics, suggesting that enforcing symmetries improves the quality of the learned closure beyond what aggregate error metrics such as relative tensor prediction errors capture."
